题目编号,情绪标签,是否标准标签,选择人次,选择者同能力其余题均分,抽中人数,选择率
ITEM-00112,怨恨,False,1,0.26666666666666666,7,0.14285714285714285
ITEM-00112,惊喜,False,1,0.2,7,0.14285714285714285
ITEM-00112,愤怒,False,2,0.3666666666666667,7,0.2857142857142857
ITEM-00112,敌意,False,1,0.4,7,0.14285714285714285
ITEM-00112,蔑视,False,1,0.26666666666666666,7,0.14285714285714285
ITEM-00113,共情痛苦,True,1,0.4,7,0.14285714285714285
ITEM-00113,好奇,False,3,0.3111111111111111,7,0.42857142857142855
ITEM-00113,希望,False,1,0.13333333333333333,7,0.14285714285714285
ITEM-00113,紧张,False,1,0.3333333333333333,7,0.14285714285714285
ITEM-00113,蔑视,False,1,0.3333333333333333,7,0.14285714285714285
ITEM-00114,共情痛苦,False,1,0.26666666666666666,9,0.1111111111111111
ITEM-00114,困惑,False,3,0.19999999999999998,9,0.3333333333333333
ITEM-00114,悲伤,False,1,0.3333333333333333,9,0.1111111111111111
ITEM-00114,惊讶,False,2,0.2,9,0.2222222222222222
ITEM-00114,遗憾,True,1,0.4666666666666667,9,0.1111111111111111
ITEM-00114,震惊,False,1,0.4,9,0.1111111111111111
ITEM-00115,恐惧,False,1,0.26666666666666666,10,0.1
ITEM-00115,担忧,False,1,0.26666666666666666,10,0.1
ITEM-00115,震惊,True,8,0.25833333333333336,10,0.8
ITEM-00116,共情痛苦,False,1,0.4666666666666667,12,0.08333333333333333
ITEM-00116,兴奋,False,1,0.2,12,0.08333333333333333
ITEM-00116,悲伤,True,7,0.2857142857142857,12,0.5833333333333334
ITEM-00116,感动,False,2,0.16666666666666669,12,0.16666666666666666
ITEM-00116,感激,False,1,0.26666666666666666,12,0.08333333333333333
ITEM-00117,委屈,False,2,0.23333333333333334,10,0.2
ITEM-00117,崇拜,False,1,0.2,10,0.1
ITEM-00117,怨恨,False,2,0.3,10,0.2
ITEM-00117,焦虑,True,2,0.3,10,0.2
ITEM-00117,爱,False,1,0.13333333333333333,10,0.1
ITEM-00117,痛苦,False,1,0.3333333333333333,10,0.1
ITEM-00117,遗憾,False,1,0.3333333333333333,10,0.1
ITEM-00118,厌倦,False,1,0.26666666666666666,11,0.09090909090909091
ITEM-00118,厌恶,False,2,0.3,11,0.18181818181818182
ITEM-00118,困惑,True,4,0.25,11,0.36363636363636365
ITEM-00118,怨恨,False,1,0.26666666666666666,11,0.09090909090909091
ITEM-00118,惊讶,False,1,0.3333333333333333,11,0.09090909090909091
ITEM-00118,担忧,False,1,0.2,11,0.09090909090909091
ITEM-00118,烦躁,False,1,0.3333333333333333,11,0.09090909090909091
ITEM-00119,冷静,False,1,0.13333333333333333,8,0.125
ITEM-00119,厌倦,True,2,0.26666666666666666,8,0.25
ITEM-00119,厌恶,False,1,0.6666666666666666,8,0.125
ITEM-00119,惊讶,False,1,0.13333333333333333,8,0.125
ITEM-00119,痛苦,False,1,0.2,8,0.125
ITEM-00119,自满,False,1,0.26666666666666666,8,0.125
ITEM-00119,蔑视,False,1,0.13333333333333333,8,0.125
ITEM-00120,不屑,False,1,0.4,8,0.125
ITEM-00120,好奇,False,1,0.13333333333333333,8,0.125
ITEM-00120,尴尬,False,1,0.13333333333333333,8,0.125
ITEM-00120,怨恨,False,1,0.26666666666666666,8,0.125
ITEM-00120,担忧,False,1,0.4666666666666667,8,0.125
ITEM-00120,紧张,True,1,0.2,8,0.125
ITEM-00120,羡慕,False,1,0.2,8,0.125
ITEM-00120,蔑视,False,1,0.26666666666666666,8,0.125
ITEM-00121,好奇,False,1,0.2,14,0.07142857142857142
ITEM-00121,惊讶,True,10,0.29333333333333333,14,0.7142857142857143
ITEM-00121,担忧,False,1,0.13333333333333333,14,0.07142857142857142
ITEM-00121,震惊,False,2,0.3,14,0.14285714285714285
ITEM-00122,嫉妒,False,3,0.22222222222222224,11,0.2727272727272727
ITEM-00122,快乐,False,1,0.13333333333333333,11,0.09090909090909091
ITEM-00122,怨恨,False,1,0.4,11,0.09090909090909091
ITEM-00122,悲伤,False,1,0.3333333333333333,11,0.09090909090909091
ITEM-00122,痛苦,False,1,0.3333333333333333,11,0.09090909090909091
ITEM-00122,羡慕,True,4,0.23333333333333334,11,0.36363636363636365
ITEM-00123,恐惧,False,2,0.2,41,0.04878048780487805
ITEM-00123,抑郁,False,1,0.3333333333333333,41,0.024390243902439025
ITEM-00123,担忧,False,1,0.2,41,0.024390243902439025
ITEM-00123,焦虑,False,1,0.3333333333333333,41,0.024390243902439025
ITEM-00123,痛苦,False,5,0.2533333333333333,41,0.12195121951219512
ITEM-00123,紧张,False,4,0.4666666666666667,41,0.0975609756097561
ITEM-00123,绝望,True,26,0.3,41,0.6341463414634146
ITEM-00123,震惊,False,1,0.26666666666666666,41,0.024390243902439025
ITEM-00124,不屑,False,1,0.13333333333333333,39,0.02564102564102564
ITEM-00124,崇拜,False,1,0.4666666666666667,39,0.02564102564102564
ITEM-00124,希望,False,1,0.2,39,0.02564102564102564
ITEM-00124,平静,False,3,0.3111111111111111,39,0.07692307692307693
ITEM-00124,惊讶,False,1,0.13333333333333333,39,0.02564102564102564
ITEM-00124,感动,False,1,0.13333333333333333,39,0.02564102564102564
ITEM-00124,感激,False,1,0.26666666666666666,39,0.02564102564102564
ITEM-00124,焦虑,False,1,0.2,39,0.02564102564102564
ITEM-00124,轻松,False,3,0.2888888888888889,39,0.07692307692307693
ITEM-00124,释然,True,26,0.2794871794871795,39,0.6666666666666666
ITEM-00125,不屑,True,15,0.3066666666666667,26,0.5769230769230769
ITEM-00125,共情痛苦,False,1,0.4666666666666667,26,0.038461538461538464
ITEM-00125,兴奋,False,2,0.4,26,0.07692307692307693
ITEM-00125,内疚,False,1,0.4,26,0.038461538461538464
ITEM-00125,冷静,False,1,0.4,26,0.038461538461538464
ITEM-00125,厌恶,False,2,0.26666666666666666,26,0.07692307692307693
ITEM-00125,困惑,False,1,0.4,26,0.038461538461538464
ITEM-00125,尴尬,False,3,0.2888888888888889,26,0.11538461538461539
ITEM-00125,崇拜,False,2,0.23333333333333334,26,0.07692307692307693
ITEM-00125,希望,False,3,0.4222222222222222,26,0.11538461538461539
ITEM-00125,平静,False,1,0.2,26,0.038461538461538464
ITEM-00125,惊喜,False,1,0.4,26,0.038461538461538464
ITEM-00125,愁闷,False,1,0.13333333333333333,26,0.038461538461538464
ITEM-00125,愉悦,True,12,0.3055555555555555,26,0.46153846153846156
ITEM-00125,感动,False,3,0.4000000000000001,26,0.11538461538461539
ITEM-00125,感激,True,23,0.32753623188405795,26,0.8846153846153846
ITEM-00125,满足,False,1,0.4,26,0.038461538461538464
ITEM-00125,烦躁,False,1,0.4,26,0.038461538461538464
ITEM-00125,爱,False,2,0.4,26,0.07692307692307693
ITEM-00125,自豪,False,1,0.4,26,0.038461538461538464
ITEM-00125,蔑视,False,1,0.13333333333333333,26,0.038461538461538464
ITEM-00125,震惊,False,2,0.4,26,0.07692307692307693
ITEM-00126,兴奋,False,1,0.26666666666666666,17,0.058823529411764705
ITEM-00126,兴趣,False,2,0.2,17,0.11764705882352941
ITEM-00126,冷静,False,1,0.2,17,0.058823529411764705
ITEM-00126,困惑,False,1,0.3333333333333333,17,0.058823529411764705
ITEM-00126,失望,False,1,0.2,17,0.058823529411764705
ITEM-00126,嫉妒,False,1,0.3333333333333333,17,0.058823529411764705
ITEM-00126,尴尬,False,1,0.13333333333333333,17,0.058823529411764705
ITEM-00126,希望,False,1,0.13333333333333333,17,0.058823529411764705
ITEM-00126,平静,False,1,0.2,17,0.058823529411764705
ITEM-00126,悲伤,False,1,0.2,17,0.058823529411764705
ITEM-00126,惊喜,False,2,0.5333333333333333,17,0.11764705882352941
ITEM-00126,惊讶,True,13,0.2717948717948718,17,0.7647058823529411
ITEM-00126,愁闷,False,1,0.4666666666666667,17,0.058823529411764705
ITEM-00126,愉悦,True,2,0.2,17,0.11764705882352941
ITEM-00126,感激,False,1,0.4,17,0.058823529411764705
ITEM-00126,担忧,False,4,0.25,17,0.23529411764705882
ITEM-00126,渴望,False,1,0.13333333333333333,17,0.058823529411764705
ITEM-00126,烦躁,False,3,0.20000000000000004,17,0.17647058823529413
ITEM-00126,紧张,False,1,0.26666666666666666,17,0.058823529411764705
ITEM-00126,羞耻,False,1,0.2,17,0.058823529411764705
ITEM-00126,震惊,False,1,0.3333333333333333,17,0.058823529411764705
ITEM-00127,冷静,False,2,0.3,20,0.1
ITEM-00127,同情,True,9,0.24444444444444446,20,0.45
ITEM-00127,困惑,False,2,0.26666666666666666,20,0.1
ITEM-00127,委屈,False,1,0.26666666666666666,20,0.05
ITEM-00127,审美欣赏,False,1,0.2,20,0.05
ITEM-00127,尴尬,False,1,0.2,20,0.05
ITEM-00127,平静,False,2,0.23333333333333334,20,0.1
ITEM-00127,悲伤,False,1,0.26666666666666666,20,0.05
ITEM-00127,惊喜,False,1,0.13333333333333333,20,0.05
ITEM-00127,惊讶,False,1,0.2,20,0.05
ITEM-00127,愁闷,False,1,0.2,20,0.05
ITEM-00127,感激,False,1,0.13333333333333333,20,0.05
ITEM-00127,担忧,False,2,0.5,20,0.1
ITEM-00127,敌意,False,1,0.2,20,0.05
ITEM-00127,羞耻,False,1,0.4666666666666667,20,0.05
ITEM-00127,自满,False,1,0.26666666666666666,20,0.05
ITEM-00127,自豪,False,1,0.4,20,0.05
ITEM-00127,蔑视,True,6,0.32222222222222224,20,0.3
ITEM-00127,震惊,True,12,0.3277777777777778,20,0.6
ITEM-00128,兴奋,True,15,0.31555555555555553,17,0.8823529411764706
ITEM-00128,兴趣,False,2,0.26666666666666666,17,0.11764705882352941
ITEM-00128,困惑,False,1,0.4,17,0.058823529411764705
ITEM-00128,失望,False,1,0.4,17,0.058823529411764705
ITEM-00128,委屈,False,1,0.26666666666666666,17,0.058823529411764705
ITEM-00128,惊讶,False,1,0.4666666666666667,17,0.058823529411764705
ITEM-00128,愁闷,False,1,0.26666666666666666,17,0.058823529411764705
ITEM-00128,感动,False,2,0.43333333333333335,17,0.11764705882352941
ITEM-00128,感激,False,1,0.4,17,0.058823529411764705
ITEM-00128,担忧,False,1,0.4,17,0.058823529411764705
ITEM-00128,期望,True,6,0.3333333333333333,17,0.35294117647058826
ITEM-00128,烦躁,False,1,0.26666666666666666,17,0.058823529411764705
ITEM-00128,爱,False,1,0.2,17,0.058823529411764705
ITEM-00128,痛苦,False,1,0.26666666666666666,17,0.058823529411764705
ITEM-00128,自豪,False,1,0.3333333333333333,17,0.058823529411764705
ITEM-00128,轻松,False,2,0.3,17,0.11764705882352941
ITEM-00128,遗憾,False,1,0.26666666666666666,17,0.058823529411764705
ITEM-00129,不屑,True,14,0.37142857142857144,21,0.6666666666666666
ITEM-00129,兴奋,False,4,0.39999999999999997,21,0.19047619047619047
ITEM-00129,兴趣,False,1,0.26666666666666666,21,0.047619047619047616
ITEM-00129,冷静,False,1,0.13333333333333333,21,0.047619047619047616
ITEM-00129,崇拜,False,1,0.3333333333333333,21,0.047619047619047616
ITEM-00129,快乐,False,2,0.30000000000000004,21,0.09523809523809523
ITEM-00129,敌意,True,7,0.3333333333333333,21,0.3333333333333333
ITEM-00129,渴望,False,1,0.4,21,0.047619047619047616
ITEM-00129,满足,False,1,0.5333333333333333,21,0.047619047619047616
ITEM-00129,爱,False,1,0.13333333333333333,21,0.047619047619047616
ITEM-00129,自豪,False,1,0.4666666666666667,21,0.047619047619047616
ITEM-00129,蔑视,False,4,0.35,21,0.19047619047619047
ITEM-00129,轻松,False,2,0.16666666666666669,21,0.09523809523809523
ITEM-00129,震惊,False,1,0.4,21,0.047619047619047616
ITEM-00130,好奇,False,2,0.30000000000000004,19,0.10526315789473684
ITEM-00130,恐惧,False,1,0.4,19,0.05263157894736842
ITEM-00130,悲伤,False,1,0.3333333333333333,19,0.05263157894736842
ITEM-00130,惊喜,False,1,0.26666666666666666,19,0.05263157894736842
ITEM-00130,惊讶,False,3,0.26666666666666666,19,0.15789473684210525
ITEM-00130,愤怒,True,5,0.37333333333333335,19,0.2631578947368421
ITEM-00130,担忧,False,2,0.33333333333333337,19,0.10526315789473684
ITEM-00130,敌意,False,2,0.30000000000000004,19,0.10526315789473684
ITEM-00130,紧张,False,1,0.4,19,0.05263157894736842
ITEM-00130,蔑视,False,1,0.4,19,0.05263157894736842
ITEM-00130,震惊,True,16,0.3375,19,0.8421052631578947
ITEM-00131,不屑,False,1,0.13333333333333333,14,0.07142857142857142
ITEM-00131,兴奋,True,10,0.3333333333333333,14,0.7142857142857143
ITEM-00131,兴趣,False,1,0.5333333333333333,14,0.07142857142857142
ITEM-00131,好奇,False,1,0.4,14,0.07142857142857142
ITEM-00131,审美欣赏,False,2,0.2,14,0.14285714285714285
ITEM-00131,崇拜,False,2,0.3666666666666667,14,0.14285714285714285
ITEM-00131,快乐,False,1,0.4,14,0.07142857142857142
ITEM-00131,悲伤,False,1,0.13333333333333333,14,0.07142857142857142
ITEM-00131,惊喜,False,1,0.4,14,0.07142857142857142
ITEM-00131,愉悦,True,9,0.3333333333333333,14,0.6428571428571429
ITEM-00131,渴望,False,1,0.3333333333333333,14,0.07142857142857142
ITEM-00131,满足,False,1,0.4,14,0.07142857142857142
ITEM-00131,爱,False,1,0.3333333333333333,14,0.07142857142857142
ITEM-00131,自满,False,1,0.3333333333333333,14,0.07142857142857142
ITEM-00131,轻松,False,3,0.4444444444444444,14,0.21428571428571427
ITEM-00132,不屑,False,2,0.23333333333333334,14,0.14285714285714285
ITEM-00132,兴奋,False,1,0.13333333333333333,14,0.07142857142857142
ITEM-00132,兴趣,False,1,0.4666666666666667,14,0.07142857142857142
ITEM-00132,厌倦,False,1,0.2,14,0.07142857142857142
ITEM-00132,好奇,False,1,0.4666666666666667,14,0.07142857142857142
ITEM-00132,嫉妒,False,1,0.2,14,0.07142857142857142
ITEM-00132,崇拜,False,1,0.13333333333333333,14,0.07142857142857142
ITEM-00132,平静,True,5,0.2666666666666667,14,0.35714285714285715
ITEM-00132,恐惧,False,2,0.23333333333333334,14,0.14285714285714285
ITEM-00132,恭敬,True,14,0.2571428571428572,14,1.0
ITEM-00132,满足,False,1,0.13333333333333333,14,0.07142857142857142
ITEM-00132,烦躁,False,1,0.26666666666666666,14,0.07142857142857142
ITEM-00132,爱,False,1,0.4,14,0.07142857142857142
ITEM-00132,羡慕,False,2,0.23333333333333334,14,0.14285714285714285
ITEM-00132,蔑视,False,1,0.3333333333333333,14,0.07142857142857142
ITEM-00132,轻松,False,1,0.4,14,0.07142857142857142
ITEM-00133,共情痛苦,False,1,0.3333333333333333,11,0.09090909090909091
ITEM-00133,兴奋,False,1,0.2,11,0.09090909090909091
ITEM-00133,兴趣,False,2,0.4666666666666667,11,0.18181818181818182
ITEM-00133,冷静,False,1,0.26666666666666666,11,0.09090909090909091
ITEM-00133,厌恶,False,2,0.3333333333333333,11,0.18181818181818182
ITEM-00133,崇拜,False,1,0.2,11,0.09090909090909091
ITEM-00133,平静,True,5,0.30666666666666664,11,0.45454545454545453
ITEM-00133,抑郁,False,1,0.3333333333333333,11,0.09090909090909091
ITEM-00133,敌意,False,1,0.2,11,0.09090909090909091
ITEM-00133,期待,True,5,0.3333333333333333,11,0.45454545454545453
ITEM-00133,爱,False,2,0.26666666666666666,11,0.18181818181818182
ITEM-00133,紧张,False,1,0.13333333333333333,11,0.09090909090909091
ITEM-00133,自满,False,1,0.2,11,0.09090909090909091
ITEM-00133,遗憾,False,1,0.4,11,0.09090909090909091
ITEM-00133,震惊,False,1,0.4,11,0.09090909090909091
ITEM-00134,不屑,True,22,0.32727272727272727,34,0.6470588235294118
ITEM-00134,兴趣,False,1,0.26666666666666666,34,0.029411764705882353
ITEM-00134,冷静,False,1,0.3333333333333333,34,0.029411764705882353
ITEM-00134,厌恶,False,2,0.6333333333333333,34,0.058823529411764705
ITEM-00134,困惑,False,1,0.4,34,0.029411764705882353
ITEM-00134,好奇,False,1,0.3333333333333333,34,0.029411764705882353
ITEM-00134,审美欣赏,False,1,0.13333333333333333,34,0.029411764705882353
ITEM-00134,怀旧,False,1,0.13333333333333333,34,0.029411764705882353
ITEM-00134,怨恨,False,4,0.2833333333333333,34,0.11764705882352941
ITEM-00134,愁闷,False,1,0.13333333333333333,34,0.029411764705882353
ITEM-00134,愤怒,False,3,0.37777777777777777,34,0.08823529411764706
ITEM-00134,敌意,True,30,0.31555555555555553,34,0.8823529411764706
ITEM-00134,烦躁,False,3,0.26666666666666666,34,0.08823529411764706
ITEM-00134,蔑视,False,8,0.25,34,0.23529411764705882
ITEM-00134,震惊,False,2,0.33333333333333337,34,0.058823529411764705
ITEM-00135,不屑,True,22,0.3090909090909091,39,0.5641025641025641
ITEM-00135,共情痛苦,False,1,0.13333333333333333,39,0.02564102564102564
ITEM-00135,厌倦,False,4,0.21666666666666665,39,0.10256410256410256
ITEM-00135,厌恶,False,5,0.2533333333333333,39,0.1282051282051282
ITEM-00135,失望,False,3,0.3111111111111111,39,0.07692307692307693
ITEM-00135,委屈,False,3,0.35555555555555557,39,0.07692307692307693
ITEM-00135,怨恨,False,1,0.4,39,0.02564102564102564
ITEM-00135,恐惧,False,3,0.35555555555555557,39,0.07692307692307693
ITEM-00135,惊吓,True,19,0.32982456140350874,39,0.48717948717948717
ITEM-00135,惊讶,False,1,0.4,39,0.02564102564102564
ITEM-00135,愤怒,False,9,0.26666666666666666,39,0.23076923076923078
ITEM-00135,担忧,False,5,0.29333333333333333,39,0.1282051282051282
ITEM-00135,敌意,False,6,0.3666666666666667,39,0.15384615384615385
ITEM-00135,烦躁,False,4,0.26666666666666666,39,0.10256410256410256
ITEM-00135,焦虑,False,1,0.3333333333333333,39,0.02564102564102564
ITEM-00135,痛苦,False,1,0.3333333333333333,39,0.02564102564102564
ITEM-00135,紧张,False,5,0.2,39,0.1282051282051282
ITEM-00135,羞耻,False,1,0.3333333333333333,39,0.02564102564102564
ITEM-00135,自豪,False,1,0.3333333333333333,39,0.02564102564102564
ITEM-00135,蔑视,False,6,0.39999999999999997,39,0.15384615384615385
ITEM-00136,不屑,True,9,0.2518518518518518,21,0.42857142857142855
ITEM-00136,厌恶,False,1,0.13333333333333333,21,0.047619047619047616
ITEM-00136,困惑,False,1,0.26666666666666666,21,0.047619047619047616
ITEM-00136,失望,False,1,0.3333333333333333,21,0.047619047619047616
ITEM-00136,委屈,True,18,0.24444444444444446,21,0.8571428571428571
ITEM-00136,恐惧,True,10,0.26666666666666666,21,0.47619047619047616
ITEM-00136,悲伤,False,2,0.23333333333333334,21,0.09523809523809523
ITEM-00136,愤怒,False,1,0.26666666666666666,21,0.047619047619047616
ITEM-00136,敌意,False,1,0.3333333333333333,21,0.047619047619047616
ITEM-00136,烦躁,False,1,0.26666666666666666,21,0.047619047619047616
ITEM-00136,焦虑,False,2,0.3,21,0.09523809523809523
ITEM-00136,绝望,False,2,0.3,21,0.09523809523809523
ITEM-00136,自满,False,1,0.13333333333333333,21,0.047619047619047616
ITEM-00136,蔑视,False,3,0.24444444444444444,21,0.14285714285714285
ITEM-00137,不屑,False,5,0.24,33,0.15151515151515152
ITEM-00137,厌倦,False,2,0.3,33,0.06060606060606061
ITEM-00137,厌恶,False,4,0.26666666666666666,33,0.12121212121212122
ITEM-00137,委屈,False,1,0.5333333333333333,33,0.030303030303030304
ITEM-00137,崇拜,False,1,0.3333333333333333,33,0.030303030303030304
ITEM-00137,惊讶,False,1,0.3333333333333333,33,0.030303030303030304
ITEM-00137,愉悦,False,1,0.3333333333333333,33,0.030303030303030304
ITEM-00137,愤怒,True,28,0.30238095238095236,33,0.8484848484848485
ITEM-00137,担忧,False,1,0.2,33,0.030303030303030304
ITEM-00137,敌意,False,5,0.44000000000000006,33,0.15151515151515152
ITEM-00137,烦躁,False,1,0.4,33,0.030303030303030304
ITEM-00137,焦虑,False,2,0.30000000000000004,33,0.06060606060606061
ITEM-00137,紧张,False,2,0.3666666666666667,33,0.06060606060606061
ITEM-00137,自满,False,1,0.13333333333333333,33,0.030303030303030304
ITEM-00137,蔑视,False,3,0.2888888888888889,33,0.09090909090909091
ITEM-00137,轻松,False,1,0.2,33,0.030303030303030304
ITEM-00137,轻视,True,20,0.29333333333333333,33,0.6060606060606061
ITEM-00138,不屑,True,6,0.23809523809523805,37,0.16216216216216217
ITEM-00138,共情痛苦,False,3,0.09523809523809523,37,0.08108108108108109
ITEM-00138,内疚,False,2,0.2857142857142857,37,0.05405405405405406
ITEM-00138,冷静,False,2,0.3571428571428571,37,0.05405405405405406
ITEM-00138,厌倦,False,3,0.3333333333333333,37,0.08108108108108109
ITEM-00138,厌恶,False,1,0.42857142857142855,37,0.02702702702702703
ITEM-00138,可惜,True,15,0.19047619047619044,37,0.40540540540540543
ITEM-00138,失望,False,3,0.3333333333333333,37,0.08108108108108109
ITEM-00138,审美欣赏,False,1,0.2857142857142857,37,0.02702702702702703
ITEM-00138,尴尬,False,1,0.14285714285714285,37,0.02702702702702703
ITEM-00138,平静,False,5,0.2857142857142857,37,0.13513513513513514
ITEM-00138,快乐,False,1,0.0,37,0.02702702702702703
ITEM-00138,悲伤,False,5,0.17142857142857143,37,0.13513513513513514
ITEM-00138,愁闷,False,2,0.2857142857142857,37,0.05405405405405406
ITEM-00138,愉悦,False,1,0.14285714285714285,37,0.02702702702702703
ITEM-00138,感动,False,1,0.14285714285714285,37,0.02702702702702703
ITEM-00138,感激,False,2,0.21428571428571427,37,0.05405405405405406
ITEM-00138,担忧,False,1,0.42857142857142855,37,0.02702702702702703
ITEM-00138,满足,False,1,0.14285714285714285,37,0.02702702702702703
ITEM-00138,烦躁,False,2,0.21428571428571427,37,0.05405405405405406
ITEM-00138,痛苦,False,1,0.14285714285714285,37,0.02702702702702703
ITEM-00138,自豪,False,1,0.14285714285714285,37,0.02702702702702703
ITEM-00138,蔑视,False,1,0.0,37,0.02702702702702703
ITEM-00138,轻松,False,2,0.21428571428571427,37,0.05405405405405406
ITEM-00138,遗憾,False,3,0.14285714285714285,37,0.08108108108108109
ITEM-00138,释然,False,2,0.14285714285714285,37,0.05405405405405406
ITEM-00138,震惊,False,1,0.14285714285714285,37,0.02702702702702703
ITEM-00139,不屑,False,2,0.07142857142857142,64,0.03125
ITEM-00139,兴奋,False,1,0.2857142857142857,64,0.015625
ITEM-00139,兴趣,False,4,0.25,64,0.0625
ITEM-00139,冷静,False,1,0.14285714285714285,64,0.015625
ITEM-00139,困惑,False,1,0.14285714285714285,64,0.015625
ITEM-00139,好奇,False,2,0.21428571428571427,64,0.03125
ITEM-00139,委屈,False,1,0.14285714285714285,64,0.015625
ITEM-00139,嫉妒,False,1,0.14285714285714285,64,0.015625
ITEM-00139,审美欣赏,False,1,0.0,64,0.015625
ITEM-00139,尴尬,False,3,0.19047619047619047,64,0.046875
ITEM-00139,崇拜,False,2,0.07142857142857142,64,0.03125
ITEM-00139,希望,False,3,0.38095238095238093,64,0.046875
ITEM-00139,平静,False,2,0.21428571428571427,64,0.03125
ITEM-00139,快乐,False,1,0.42857142857142855,64,0.015625
ITEM-00139,怨恨,False,1,0.14285714285714285,64,0.015625
ITEM-00139,恐惧,False,1,0.14285714285714285,64,0.015625
ITEM-00139,惊喜,False,1,0.42857142857142855,64,0.015625
ITEM-00139,惊讶,False,5,0.19999999999999998,64,0.078125
ITEM-00139,愁闷,False,1,0.2857142857142857,64,0.015625
ITEM-00139,愉悦,False,2,0.07142857142857142,64,0.03125
ITEM-00139,担忧,False,1,0.14285714285714285,64,0.015625
ITEM-00139,敌意,False,1,0.14285714285714285,64,0.015625
ITEM-00139,敬畏,True,41,0.2229965156794425,64,0.640625
ITEM-00139,渴望,False,3,0.14285714285714285,64,0.046875
ITEM-00139,满足,False,2,0.14285714285714285,64,0.03125
ITEM-00139,焦虑,True,11,0.24675324675324672,64,0.171875
ITEM-00139,紧张,False,6,0.21428571428571427,64,0.09375
ITEM-00139,自满,False,2,0.42857142857142855,64,0.03125
ITEM-00139,自豪,False,1,0.0,64,0.015625
ITEM-00139,蔑视,False,3,0.09523809523809523,64,0.046875
ITEM-00139,震惊,False,2,0.2857142857142857,64,0.03125
ITEM-00140,共情痛苦,False,1,0.14285714285714285,48,0.020833333333333332
ITEM-00140,兴奋,True,25,0.23428571428571426,48,0.5208333333333334
ITEM-00140,兴趣,False,7,0.36734693877551017,48,0.14583333333333334
ITEM-00140,好奇,False,9,0.2222222222222222,48,0.1875
ITEM-00140,审美欣赏,False,4,0.21428571428571427,48,0.08333333333333333
ITEM-00140,崇拜,False,1,0.14285714285714285,48,0.020833333333333332
ITEM-00140,希望,False,6,0.26190476190476186,48,0.125
ITEM-00140,平静,False,2,0.5,48,0.041666666666666664
ITEM-00140,怀旧,False,1,0.2857142857142857,48,0.020833333333333332
ITEM-00140,惊喜,True,39,0.25274725274725274,48,0.8125
ITEM-00140,惊讶,False,1,0.14285714285714285,48,0.020833333333333332
ITEM-00140,愉悦,False,3,0.2857142857142857,48,0.0625
ITEM-00140,感激,False,1,0.14285714285714285,48,0.020833333333333332
ITEM-00140,担忧,False,1,0.2857142857142857,48,0.020833333333333332
ITEM-00140,满足,False,1,0.0,48,0.020833333333333332
ITEM-00140,爱,False,2,0.14285714285714285,48,0.041666666666666664
ITEM-00140,自豪,False,3,0.09523809523809523,48,0.0625
ITEM-00140,蔑视,False,1,0.14285714285714285,48,0.020833333333333332
ITEM-00140,轻松,False,2,0.2857142857142857,48,0.041666666666666664
ITEM-00141,不屑,False,1,0.14285714285714285,48,0.020833333333333332
ITEM-00141,兴奋,False,1,0.42857142857142855,48,0.020833333333333332
ITEM-00141,兴趣,False,1,0.14285714285714285,48,0.020833333333333332
ITEM-00141,厌恶,False,3,0.19047619047619047,48,0.0625
ITEM-00141,困惑,False,2,0.2857142857142857,48,0.041666666666666664
ITEM-00141,失望,False,1,0.14285714285714285,48,0.020833333333333332
ITEM-00141,好奇,False,1,0.14285714285714285,48,0.020833333333333332
ITEM-00141,委屈,False,2,0.2857142857142857,48,0.041666666666666664
ITEM-00141,嫉妒,False,1,0.14285714285714285,48,0.020833333333333332
ITEM-00141,审美欣赏,False,2,0.21428571428571427,48,0.041666666666666664
ITEM-00141,尴尬,False,2,0.21428571428571427,48,0.041666666666666664
ITEM-00141,怨恨,False,3,0.09523809523809523,48,0.0625
ITEM-00141,惊讶,True,16,0.26785714285714285,48,0.3333333333333333
ITEM-00141,愁闷,False,2,0.21428571428571427,48,0.041666666666666664
ITEM-00141,愤怒,True,37,0.21235521235521235,48,0.7708333333333334
ITEM-00141,敌意,False,6,0.2857142857142857,48,0.125
ITEM-00141,烦躁,False,1,0.2857142857142857,48,0.020833333333333332
ITEM-00141,焦虑,False,2,0.14285714285714285,48,0.041666666666666664
ITEM-00141,痛苦,False,1,0.2857142857142857,48,0.020833333333333332
ITEM-00141,羞耻,False,3,0.3333333333333333,48,0.0625
ITEM-00141,自满,False,2,0.2857142857142857,48,0.041666666666666664
ITEM-00141,蔑视,False,2,0.2857142857142857,48,0.041666666666666664
ITEM-00141,遗憾,False,1,0.0,48,0.020833333333333332
ITEM-00141,震惊,False,4,0.2857142857142857,48,0.08333333333333333
ITEM-00142,不屑,False,1,0.0,33,0.030303030303030304
ITEM-00142,兴趣,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00142,内疚,False,1,0.0,33,0.030303030303030304
ITEM-00142,厌恶,False,2,0.14285714285714285,33,0.06060606060606061
ITEM-00142,好奇,False,1,0.2857142857142857,33,0.030303030303030304
ITEM-00142,委屈,False,1,0.0,33,0.030303030303030304
ITEM-00142,嫉妒,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00142,尴尬,False,2,0.07142857142857142,33,0.06060606060606061
ITEM-00142,恐惧,False,1,0.14285714285714285,33,0.030303030303030304
